訂單別,訂單號,訂單序號,品號,品名,規格,庫別,訂單數量,已交數量,單位,單價,金額,預交日,客戶品號,結案碼,生產加工包裝資訊
2207,201812004  ,0004,850021,Cost f PCW NC 2040431&3377737 rework,,A,3.0,3.0,PCS,230.0,690.0,20181214,,Y,
2207,201812004  ,0005,850021,Cost f PCW NC 2040431&3377737 rework,,A,3.0,3.0,PCS,230.0,690.0,20190114,,Y,
2207,201812004  ,0006,850021,Cost f PCW NC 2040431&3377737 rework,,A,3.0,3.0,PCS,230.0,690.0,20190118,,Y,
2207,201812004  ,0007,850021,Cost f PCW NC 2040431&3377737 rework,,A,3.0,3.0,PCS,230.0,690.0,20190201,,Y,
2207,201812004  ,0008,850021,Cost f PCW NC 2040431&3377737 rework,,A,3.0,3.0,PCS,230.0,690.0,20190215,,Y,
2207,201812004  ,0009,850021,Cost f PCW NC 2040431&3377737 rework,,A,3.0,3.0,PCS,230.0,690.0,20190327,,Y,
2207,201901001  ,0001,850021,Cost f PCW NC 2040431&3377737 rework,,A,1.0,1.0,PCS,230.0,230.0,20190104,,Y,
2207,201901002  ,0001,850024,Cost f_#102362159_ECN.1950,,A,1.0,0.0,SET,2487.0,2487.0,20190131,,y,
2207,201901002  ,0002,850025,Cost f_#102361942_ECN.1950,,A,1.0,0.0,SET,2052.0,2052.0,20190131,,y,
2207,201901002  ,0003,850026,Cost f_#102362144_ECN.1950,,A,1.0,0.0,SET,2487.0,2487.0,20190131,,y,
2207,201901002  ,0004,850027,Cost f_#102362184_ECN.1950,,A,1.0,0.0,SET,2487.0,2487.0,20190131,,y,
2207,201901003  ,0001,850032,cost f. 102361867 ECN.1950,,A,1.0,1.0,SET,1200.0,1200.0,20190515,,Y,
2207,201901003  ,0002,850033,cost f. 102361867 ECN.1950,,A,1.0,1.0,SET,1200.0,1200.0,20190515,,Y,
2207,201901004  ,0001,850028,FAI Cost for 102362144,,A,1.0,1.0,SET,600.0,600.0,20190510,,Y,
2207,201901004  ,0002,850029,FAI Cost for 102362184,,A,1.0,1.0,SET,600.0,600.0,20190510,,Y,
2207,201901004  ,0003,850030,FAI Cost for 102362159,,A,1.0,1.0,SET,600.0,600.0,20190510,,Y,
2207,201901005  ,0001,850042,cost f.102306326 v03>04 ECN4515,,A,4.0,4.0,SET,629.0,2516.0,20190403,,Y,
2207,201901005  ,0002,850043,cost f.102312776 v03>04 ECN4515,,A,4.0,4.0,SET,629.0,2516.0,20190403,,Y,
2207,201901005  ,0003,850044,cost f.102317398 v02>03 ECN4515,,A,2.0,2.0,SET,404.0,808.0,20190403,,Y,
2207,201901005  ,0004,850045,cost f. 102318213 v02>03 ECN4515,,A,4.0,4.0,SET,509.0,2036.0,20190403,,Y,
2207,201902001  ,0001,850031,FAI Cost for 102361942,,A,1.0,1.0,SET,600.0,600.0,20190515,,Y,
2207,201902002  ,0001,114100029,Water manifold TRF-L G6Hi cpl,102361707_000_00,A,1.0,1.0,SET,23705.0,23705.0,20190531,,Y,
2207,201902002  ,0002,850046,FAI cost for 102361707,,A,1.0,1.0,SET,600.0,600.0,20190531,,Y,
2207,201902003  ,0001,710000024,0度 END BLOCK,,A,1.0,0.0,SET,0.0,0.0,20190330,,N,
2207,201902004  ,0001,850047,PCW 102373836-PCW50 PM-CS 4cat PiVot 1600重工(主閥轉向),,A,1.0,1.0,SET,275.0,275.0,20190329,,Y,
2207,201902005  ,0001,111000014,NAR,102274314_000_02,A,1.0,1.0,SET,1085.0,1085.0,20190429,102274314,Y,
2207,201902005  ,0002,111000014,NAR,102274314_000_02,A,1.0,1.0,SET,1085.0,1085.0,20190513,102274314,Y,
2207,201902005  ,0003,111000015,NAR,102274351_000_02,A,1.0,1.0,SET,1008.0,1008.0,20190429,102274351,Y,
2207,201902005  ,0004,111000015,NAR,102274351_000_02,A,1.0,1.0,SET,1008.0,1008.0,20190513,102274351,Y,
2207,201902005  ,0005,114000038,滾輪,(1.4108) /102318582(3402),A,18.0,18.0,SET,336.0,6048.0,20190409,102318582,Y,
2207,201902005  ,0006,114000038,滾輪,(1.4108) /102318582(3402),A,18.0,18.0,SET,336.0,6048.0,20190409,102318582,Y,
2207,201902005  ,0007,114100007,PCW50 PM-CS 8cat 25KV DT-Bipolar+Polyc,102320397_01_20180822,A,1.0,1.0,SET,23725.0,23725.0,20190513,,Y,
2207,201902005  ,0008,114100007,PCW50 PM-CS 8cat 25KV DT-Bipolar+Polyc,102320397_01_20180822,A,1.0,1.0,SET,23725.0,23725.0,20190520,,Y,
2207,201902005  ,0009,114100009,PCW-distributor PM-C TMP 55/60KV DT,102320399_00_20180626,A,1.0,1.0,SET,8665.0,8665.0,20190507,,Y,
2207,201902005  ,0010,114100009,PCW-distributor PM-C TMP 55/60KV DT,102320399_00_20180626,A,1.0,1.0,SET,8665.0,8665.0,20190520,,Y,
2207,201902006  ,0001,114100048,PCW25 LM-HV 25KV DT_STD,102381563,A,1.0,1.0,SET,8157.0,8157.0,20190508,,Y,
2207,201902006  ,0002,850038,PCW 102381563-FAI cost,,A,1.0,1.0,SET,600.0,600.0,20190605,,Y,
2207,201902006  ,0003,850040,PCW 102381563-NRE cost,,A,1.0,1.0,SET,300.0,300.0,20190605,,Y,
2207,201902006  ,0004,114100049,PCW25 PM-CS 2anode 25KV DT,102381565,A,1.0,1.0,SET,6435.0,6435.0,20190513,,Y,
2207,201902006  ,0005,850039,PCW 102381565-FAI cost,,A,1.0,1.0,SET,600.0,600.0,20190605,,Y,
2207,201902006  ,0006,850041,PCW 102381565-NRE cost,,A,1.0,1.0,SET,1000.0,1000.0,20190605,,Y,
2207,201902006  ,0007,114100048,PCW25 LM-HV 25KV DT_STD,102381563,A,1.0,1.0,SET,8157.0,8157.0,20190521,,Y,
2207,201902006  ,0008,114100049,PCW25 PM-CS 2anode 25KV DT,102381565,A,1.0,1.0,SET,6435.0,6435.0,20190521,,Y,
2207,201902007  ,0001,850024,Cost f_#102362159_ECN.1950,,A,1.0,1.0,SET,2487.0,2487.0,20190515,,Y,
2207,201902007  ,0002,850025,Cost f_#102361942_ECN.1950,,A,1.0,1.0,SET,2052.0,2052.0,20190515,,Y,
2207,201902007  ,0003,850026,Cost f_#102362144_ECN.1950,,A,1.0,1.0,SET,2487.0,2487.0,20190515,,Y,
2207,201902007  ,0004,850027,Cost f_#102362184_ECN.1950,,A,1.0,1.0,SET,2487.0,2487.0,20190515,,Y,
2207,201902007  ,0005,850068,Rework Cost f_102361942_ECN.2499,,A,1.0,1.0,SET,16.0,16.0,20190808,,Y,
2207,201902007  ,0006,850069,Rework Cost f_102362184_ECN.2499,,A,1.0,1.0,SET,32.0,32.0,20190808,,Y,
2207,201902007  ,0007,420130072,漏液檢測器 附斷線檢測功能與支援連接正公共端(OMRON),K7L-AT50DP,C,4.0,4.0,PCS,287.0,1148.0,20190918,,Y,
2207,201903001  ,0001,123000044,FTS C1滾輪衝擊測試機,Impact tester,A,1.0,1.0,SET,22894.0,22894.0,20191209,,Y,
2207,201903001  ,0002,123000045,FTS C1滾輪對滾輪材質測試機,Roller to roller lifetime tester,A,1.0,1.0,SET,19678.0,19678.0,20191209,,Y,
2207,201903002  ,0001,850048,PCW 102320397 ECN 1858,,A,1.0,1.0,SET,1290.0,1290.0,20190528,,Y,
2207,201903002  ,0002,850048,PCW 102320397 ECN 1858,,A,1.0,1.0,SET,1290.0,1290.0,20190528,,Y,
2207,201905001  ,0001,111000007,Drive unit / NAR2200,102143469_000_07,A,2.0,2.0,SET,7653.0,15306.0,20190910,102143469,Y,
2207,201905001  ,0002,111000007,Drive unit / NAR2200,102143469_000_07,A,2.0,2.0,SET,7653.0,15306.0,20190910,102143469,Y,
2207,201905001  ,0003,111000005,Drive unit / NAR2200,102143138_000_07,A,2.0,2.0,SET,10444.0,20888.0,20190910,102143138,Y,
2207,201905001  ,0004,111000005,Drive unit / NAR2200,102143138_000_07,A,2.0,2.0,SET,10444.0,20888.0,20190910,102143138,Y,
2207,201905001  ,0005,111000009,Drive unit / NAR2200,102157149_000_06,A,2.0,2.0,SET,10209.0,20418.0,20190910,102157149,Y,
2207,201905001  ,0006,111000030,Drive unit / NAR2200,102236691_000_03(AXS0030WMR00002新軸封冷卻設計),A,2.0,2.0,SET,11210.0,22420.0,20190910,102236691,Y,
2207,201905001  ,0007,111000019,Drive unit / NAR1400L&1800,102235327_000_03,A,1.0,1.0,SET,16088.0,16088.0,20190910,102235327,Y,
2207,201905001  ,0008,111000020,Drive unit / NAR1400L&1800,102235541_000_03,A,1.0,1.0,SET,16088.0,16088.0,20190910,102235541,Y,
2207,201905002  ,0001,111000007,Drive unit / NAR2200,102143469_000_07,A,2.0,2.0,SET,7653.0,15306.0,20191206,102143469,Y,
2207,201905002  ,0002,111000007,Drive unit / NAR2200,102143469_000_07,A,2.0,2.0,SET,7653.0,15306.0,20191206,102143469,Y,
2207,201905002  ,0003,111000005,Drive unit / NAR2200,102143138_000_07,A,2.0,2.0,SET,10444.0,20888.0,20191206,102143138,Y,
2207,201905002  ,0004,111000005,Drive unit / NAR2200,102143138_000_07,A,2.0,2.0,SET,10444.0,20888.0,20191206,102143138,Y,
2207,201905002  ,0005,111000009,Drive unit / NAR2200,102157149_000_06,A,2.0,2.0,SET,10209.0,20418.0,20191206,102157149,Y,
2207,201905002  ,0006,111000030,Drive unit / NAR2200,102236691_000_03(AXS0030WMR00002新軸封冷卻設計),A,2.0,2.0,SET,11210.0,22420.0,20191206,102236691,Y,
2207,201905002  ,0007,111000019,Drive unit / NAR1400L&1800,102235327_000_03,A,1.0,1.0,SET,16088.0,16088.0,20191206,102235327,Y,
2207,201905002  ,0008,111000020,Drive unit / NAR1400L&1800,102235541_000_03,A,1.0,1.0,SET,16088.0,16088.0,20191206,102235541,Y,
2207,201906001  ,0001,114200003,SLIT VALVE 100K,0246-72952_07,A,1.0,0.0,SET,0.0,0.0,20191007,,y,
2207,201906001  ,0002,850066,SLIT VALVE 100K-FAI cost,0246-72952,A,1.0,0.0,SET,0.0,0.0,20191014,,y,
2207,201906001  ,0003,850067,SLIT VALVE 100K-NRE cost,0246-72952,A,1.0,0.0,SET,0.0,0.0,20191014,,y,
2207,201906002  ,0001,114300009,Area Media Supply,102389100,A,3.0,3.0,SET,37500.0,112500.0,20191004,,Y,
2207,201906002  ,0002,850063,PCW 102389100-FAI cost,,A,1.0,1.0,SET,600.0,600.0,20191014,,Y,
2207,201906002  ,0003,850064,PCW 102389100-NRE cost,,A,1.0,1.0,SET,3000.0,3000.0,20191014,,Y,
2207,201906002  ,0004,114300010,AMS(102389100) Cable,,A,0.0,0.0,SET,4500.0,0.0,20191014,,y,
2207,201906003  ,0001,116000021,NAR ROCA DRIVE UNIT,(BASED ON GEN 11 TARGET SIZE),A,3.0,0.0,SET,13824.0,41472.0,20200806,,N,
2207,201906003  ,0002,124000028,ROCA測試機,,A,1.0,1.0,SET,28129.0,28129.0,20200319,,Y,
2207,201906003  ,0003,116000021,NAR ROCA DRIVE UNIT,(BASED ON GEN 11 TARGET SIZE),A,1.0,0.0,SET,13824.0,13824.0,20200806,,N,
2207,201907001  ,0001,111000014,NAR,102274314_000_02,A,1.0,1.0,SET,1085.0,1085.0,20191125,102274314,Y,
2207,201907001  ,0002,111000015,NAR,102274351_000_02,A,1.0,1.0,SET,1008.0,1008.0,20191125,102274351,Y,
2207,201907001  ,0003,114000038,滾輪,(1.4108) /102318582(3402),A,26.0,26.0,SET,336.0,8736.0,20190830,102318582,Y,
2207,201907001  ,0004,114100002,"PCW50 PM-CS 12cat 3anode, Pivot 55/60KV-DT S1",102359506_01_20180822,A,1.0,1.0,SET,24203.0,24203.0,20191122,102359506,Y,
2207,201907001  ,0005,114100003,"PCW25 PM-CS Cryo comp, Pivot 55/60KV-DT",102359509_00_20180626,A,1.0,1.0,SET,6233.0,6233.0,20191122,,Y,
2207,201907001  ,0006,114100004,"PCW25 PM-C wo TMP, Pivot 55/60KV-DT",102359512_01_20180822,A,1.0,1.0,SET,7035.0,7035.0,20191122,102359512,Y,
2207,201907001  ,0007,114100002,"PCW50 PM-CS 12cat 3anode, Pivot 55/60KV-DT S1",102359506_01_20180822,A,1.0,1.0,SET,24203.0,24203.0,20191122,102359506,Y,
2207,201907001  ,0008,114100003,"PCW25 PM-CS Cryo comp, Pivot 55/60KV-DT",102359509_00_20180626,A,1.0,1.0,SET,6233.0,6233.0,20191122,,Y,
2207,201907001  ,0009,114100004,"PCW25 PM-C wo TMP, Pivot 55/60KV-DT",102359512_01_20180822,A,1.0,1.0,SET,7035.0,7035.0,20191122,102359512,Y,
2207,201907001  ,0010,114100002,"PCW50 PM-CS 12cat 3anode, Pivot 55/60KV-DT S1",102359506_01_20180822,A,1.0,1.0,SET,24203.0,24203.0,20191122,102359506,Y,
2207,201907001  ,0011,114100003,"PCW25 PM-CS Cryo comp, Pivot 55/60KV-DT",102359509_00_20180626,A,1.0,1.0,SET,6233.0,6233.0,20191122,,Y,
2207,201907001  ,0012,114100004,"PCW25 PM-C wo TMP, Pivot 55/60KV-DT",102359512_01_20180822,A,1.0,1.0,SET,7035.0,7035.0,20191122,102359512,Y,
2207,201907001  ,0013,114100010,PCW-distributor LM-HV 55/60KV DT Polycold,102359515_02_20180912,A,1.0,1.0,SET,8125.0,8125.0,20191122,102359515,Y,
2207,201907002  ,0001,111000014,NAR,102274314_000_02,A,1.0,0.0,SET,0.0,0.0,20191120,102274314,y,
2207,201907002  ,0002,111000015,NAR,102274351_000_02,A,1.0,0.0,SET,0.0,0.0,20191120,102274351,y,
2207,201907002  ,0003,114100002,"PCW50 PM-CS 12cat 3anode, Pivot 55/60KV-DT S1",102359506_01_20180822,A,1.0,0.0,SET,0.0,0.0,20191120,102359506,y,
2207,201907002  ,0004,114100003,"PCW25 PM-CS Cryo comp, Pivot 55/60KV-DT",102359509_00_20180626,A,1.0,0.0,SET,0.0,0.0,20191120,,y,
2207,201907002  ,0005,114100004,"PCW25 PM-C wo TMP, Pivot 55/60KV-DT",102359512_01_20180822,A,1.0,0.0,SET,0.0,0.0,20191120,102359512,y,
2207,201907002  ,0006,114100002,"PCW50 PM-CS 12cat 3anode, Pivot 55/60KV-DT S1",102359506_01_20180822,A,1.0,0.0,SET,0.0,0.0,20191120,102359506,y,
2207,201907002  ,0007,114100003,"PCW25 PM-CS Cryo comp, Pivot 55/60KV-DT",102359509_00_20180626,A,1.0,0.0,SET,0.0,0.0,20191120,,y,
2207,201907002  ,0008,114100004,"PCW25 PM-C wo TMP, Pivot 55/60KV-DT",102359512_01_20180822,A,1.0,0.0,SET,0.0,0.0,20191120,102359512,y,
2207,201907002  ,0009,114100002,"PCW50 PM-CS 12cat 3anode, Pivot 55/60KV-DT S1",102359506_01_20180822,A,1.0,0.0,SET,0.0,0.0,20191120,102359506,y,
2207,201907002  ,0010,114100003,"PCW25 PM-CS Cryo comp, Pivot 55/60KV-DT",102359509_00_20180626,A,1.0,0.0,SET,0.0,0.0,20191120,,y,
2207,201907002  ,0011,114100004,"PCW25 PM-C wo TMP, Pivot 55/60KV-DT",102359512_01_20180822,A,1.0,0.0,SET,0.0,0.0,20191120,102359512,y,
2207,201907002  ,0012,114100010,PCW-distributor LM-HV 55/60KV DT Polycold,102359515_02_20180912,A,1.0,0.0,SET,0.0,0.0,20191120,102359515,y,
2207,201907002  ,0013,114000038,滾輪,(1.4108) /102318582(3402),A,26.0,0.0,SET,336.0,8736.0,20190926,102318582,y,
2207,201907003  ,0001,111000014,NAR,102274314_000_02,A,1.0,1.0,SET,1085.0,1085.0,20191118,102274314,Y,
2207,201907003  ,0002,111000015,NAR,102274351_000_02,A,1.0,1.0,SET,1008.0,1008.0,20191118,102274351,Y,
2207,201907003  ,0003,114000038,滾輪,(1.4108) /102318582(3402),A,26.0,26.0,SET,336.0,8736.0,20190830,102318582,Y,
2207,201907003  ,0004,114100002,"PCW50 PM-CS 12cat 3anode, Pivot 55/60KV-DT S1",102359506_01_20180822,A,1.0,1.0,SET,24203.0,24203.0,20191115,102359506,Y,
2207,201907003  ,0005,114100006,"PCW25 PM-C TMP, Pivot 55/60KV-DT",102359510_02_20180824,A,1.0,1.0,SET,9026.0,9026.0,20191115,,Y,
2207,201907003  ,0006,114100005,"PCW25 LM-HV, Pivot 55/60KV-DT",102359513_02_20180912,A,1.0,1.0,SET,6951.0,6951.0,20191115,,Y,
2207,201907004  ,0001,114100055,PCW50 PM-CS 16cat(unipolar)Pivot100ki,102389938,A,1.0,0.0,SET,46838.0,46838.0,20200804,,N,
2207,201907004  ,0002,114100056,PCW25_FE/LM1/LM2 Pivot100Ki,102389939,A,1.0,0.0,SET,17306.0,17306.0,20200804,,N,
2207,201907004  ,0003,114100057,PCW25_PM-C Pivot 100Ki,102389940,A,1.0,0.0,SET,12379.0,12379.0,20200804,,N,
2207,201907004  ,0004,850057,PCW 102389938-FAI cost,,A,1.0,0.0,SET,600.0,600.0,20200804,,N,
2207,201907004  ,0005,850058,PCW 102389939-FAI cost,,A,1.0,0.0,SET,600.0,600.0,20200804,,N,
2207,201907004  ,0006,850059,PCW 102389940-FAI cost,,A,1.0,0.0,SET,600.0,600.0,20200804,,N,
2207,201907004  ,0007,850060,PCW 102389938-NRE cost,,A,1.0,0.0,SET,400.0,400.0,20200804,,N,
2207,201907004  ,0008,850061,PCW 102389939-NRE cost,,A,1.0,0.0,SET,1000.0,1000.0,20200804,,N,
2207,201907004  ,0009,850062,PCW 102389940-NRE cost,,A,1.0,0.0,SET,1000.0,1000.0,20200804,,N,
2207,201907005  ,0001,114100002,"PCW50 PM-CS 12cat 3anode, Pivot 55/60KV-DT S1",102359506_01_20180822,A,1.0,1.0,SET,24203.0,24203.0,20191014,102359506,Y,
2207,201907005  ,0002,114100006,"PCW25 PM-C TMP, Pivot 55/60KV-DT",102359510_02_20180824,A,1.0,1.0,SET,9026.0,9026.0,20191014,,Y,
2207,201907005  ,0003,114100005,"PCW25 LM-HV, Pivot 55/60KV-DT",102359513_02_20180912,A,1.0,1.0,SET,6951.0,6951.0,20191014,,Y,
2207,201907006  ,0001,114000038,滾輪,(1.4108) /102318582(3402),A,26.0,26.0,SET,336.0,8736.0,20190830,102318582,Y,
2207,201907006  ,0002,111000014,NAR,102274314_000_02,A,1.0,1.0,SET,1085.0,1085.0,20191002,102274314,Y,
2207,201907006  ,0003,111000015,NAR,102274351_000_02,A,1.0,1.0,SET,1008.0,1008.0,20191002,102274351,Y,
2207,201907007  ,0001,114000038,滾輪,(1.4108) /102318582(3402),A,26.0,26.0,SET,336.0,8736.0,20190830,102318582,Y,
2207,201907007  ,0002,114100002,"PCW50 PM-CS 12cat 3anode, Pivot 55/60KV-DT S1",102359506_01_20180822,A,3.0,3.0,SET,24203.0,72609.0,20190916,102359506,Y,
2207,201907007  ,0003,114100003,"PCW25 PM-CS Cryo comp, Pivot 55/60KV-DT",102359509_00_20180626,A,3.0,3.0,SET,6233.0,18699.0,20190916,,Y,
2207,201907007  ,0004,114100004,"PCW25 PM-C wo TMP, Pivot 55/60KV-DT",102359512_01_20180822,A,3.0,3.0,SET,7035.0,21105.0,20190916,102359512,Y,
2207,201907007  ,0005,111000014,NAR,102274314_000_02,A,1.0,1.0,SET,1085.0,1085.0,20190916,102274314,Y,
2207,201907007  ,0006,111000015,NAR,102274351_000_02,A,1.0,1.0,SET,1008.0,1008.0,20190916,102274351,Y,
2207,201907007  ,0007,114100010,PCW-distributor LM-HV 55/60KV DT Polycold,102359515_02_20180912,A,1.0,1.0,SET,8125.0,8125.0,20190916,102359515,Y,
2207,201907008  ,0001,114000038,滾輪,(1.4108) /102318582(3402),A,26.0,26.0,SET,336.0,8736.0,20191002,102318582,Y,
2207,201907008  ,0002,114100004,"PCW25 PM-C wo TMP, Pivot 55/60KV-DT",102359512_01_20180822,A,3.0,3.0,SET,7035.0,21105.0,20191029,102359512,Y,
2207,201907008  ,0003,111000014,NAR,102274314_000_02,A,1.0,1.0,SET,1085.0,1085.0,20191002,102274314,Y,
2207,201907008  ,0004,111000015,NAR,102274351_000_02,A,1.0,1.0,SET,1008.0,1008.0,20191002,102274351,Y,
2207,201907008  ,0005,114100002,"PCW50 PM-CS 12cat 3anode, Pivot 55/60KV-DT S1",102359506_01_20180822,A,3.0,3.0,SET,24203.0,72609.0,20191029,102359506,Y,
2207,201907008  ,0006,114100003,"PCW25 PM-CS Cryo comp, Pivot 55/60KV-DT",102359509_00_20180626,A,3.0,3.0,SET,6233.0,18699.0,20191029,,Y,
2207,201907008  ,0007,114100010,PCW-distributor LM-HV 55/60KV DT Polycold,102359515_02_20180912,A,1.0,1.0,SET,8125.0,8125.0,20191029,102359515,Y,
2207,201907009  ,0001,850065,移機費用(FTS C1),,A,1.0,1.0,SET,5820.0,5820.0,20190718,,Y,
2207,201907010  ,0001,114000038,滾輪,(1.4108) /102318582(3402),A,26.0,26.0,SET,336.0,8736.0,20191030,102318582,Y,
2207,201907010  ,0002,114000038,滾輪,(1.4108) /102318582(3402),A,26.0,26.0,SET,336.0,8736.0,20191030,102318582,Y,
2207,201907011  ,0001,114000038,滾輪,(1.4108) /102318582(3402),A,26.0,0.0,SET,336.0,8736.0,20201026,102318582,N,
2207,201907011  ,0002,114000038,滾輪,(1.4108) /102318582(3402),A,26.0,0.0,SET,336.0,8736.0,20201012,102318582,N,
2207,201908001  ,0001,111000007,Drive unit / NAR2200,102143469_000_07,A,2.0,2.0,SET,7653.0,15306.0,20191111,102143469,Y,
2207,201908001  ,0002,111000005,Drive unit / NAR2200,102143138_000_07,A,2.0,2.0,SET,10444.0,20888.0,20191111,102143138,Y,
2207,201908001  ,0004,111000019,Drive unit / NAR1400L&1800,102235327_000_03,A,2.0,2.0,SET,16088.0,32176.0,20191111,102235327,Y,
2207,201908001  ,0005,111000020,Drive unit / NAR1400L&1800,102235541_000_03,A,2.0,2.0,SET,16088.0,32176.0,20191111,102235541,Y,
2207,201908001  ,0006,114000038,滾輪,(1.4108) /102318582(3402),A,26.0,26.0,SET,336.0,8736.0,20191007,102318582,Y,
2207,201908001  ,0007,111000014,NAR,102274314_000_02,A,1.0,1.0,SET,1085.0,1085.0,20191111,102274314,Y,
2207,201908001  ,0008,111000015,NAR,102274351_000_02,A,1.0,1.0,SET,1008.0,1008.0,20191111,102274351,Y,
2207,201909001  ,0001,114100004,"PCW25 PM-C wo TMP, Pivot 55/60KV-DT",102359512_01_20180822,A,1.0,1.0,SET,7035.0,7035.0,20191106,102359512,Y,
2207,201909001  ,0002,114100002,"PCW50 PM-CS 12cat 3anode, Pivot 55/60KV-DT S1",102359506_01_20180822,A,1.0,1.0,SET,24203.0,24203.0,20191106,102359506,Y,
2207,201909001  ,0003,114100003,"PCW25 PM-CS Cryo comp, Pivot 55/60KV-DT",102359509_00_20180626,A,1.0,1.0,SET,6233.0,6233.0,20191106,,Y,
2207,201909001  ,0004,114100004,"PCW25 PM-C wo TMP, Pivot 55/60KV-DT",102359512_01_20180822,A,1.0,1.0,SET,7035.0,7035.0,20191106,102359512,Y,
2207,201909001  ,0005,114100002,"PCW50 PM-CS 12cat 3anode, Pivot 55/60KV-DT S1",102359506_01_20180822,A,1.0,1.0,SET,24203.0,24203.0,20191106,102359506,Y,
2207,201909001  ,0006,114100003,"PCW25 PM-CS Cryo comp, Pivot 55/60KV-DT",102359509_00_20180626,A,1.0,1.0,SET,6233.0,6233.0,20191106,,Y,
2207,201909001  ,0007,114100004,"PCW25 PM-C wo TMP, Pivot 55/60KV-DT",102359512_01_20180822,A,1.0,1.0,SET,7035.0,7035.0,20191106,102359512,Y,
2207,201909001  ,0008,114100002,"PCW50 PM-CS 12cat 3anode, Pivot 55/60KV-DT S1",102359506_01_20180822,A,1.0,1.0,SET,24203.0,24203.0,20191106,102359506,Y,
2207,201909001  ,0009,114100003,"PCW25 PM-CS Cryo comp, Pivot 55/60KV-DT",102359509_00_20180626,A,1.0,1.0,SET,6233.0,6233.0,20191106,,Y,
2207,201909001  ,0010,114100063,PCW25 LM-PV TMP 55K DT,102397506,A,1.0,1.0,SET,6634.0,6634.0,20191127,,Y,
2207,201909001  ,0011,114100061,PCW25 LM-HV Mag Track w/o TMP 55K DT,102397503,A,1.0,1.0,SET,8453.0,8453.0,20191127,,Y,
2207,201909001  ,0012,114100062,PCW25 LM-HV Cryo 55K DT,102397505,A,1.0,1.0,SET,8455.0,8455.0,20191127,,Y,
2207,201909001  ,0013,850076,PCW 102397503-FAI cost,,A,1.0,1.0,SET,600.0,600.0,20191127,,Y,
2207,201909001  ,0014,850077,PCW 102397505-FAI cost,,A,1.0,1.0,SET,600.0,600.0,20191127,,Y,
2207,201909001  ,0015,850078,PCW 102397506-FAI cost,,A,1.0,1.0,SET,600.0,600.0,20191127,,Y,
2207,201909001  ,0016,850079,PCW 102397503-NRE cost,,A,1.0,1.0,SET,1201.0,1201.0,20191127,,Y,
2207,201909001  ,0017,850080,PCW 102397505-NRE cost,,A,1.0,1.0,SET,1000.0,1000.0,20191127,,Y,
2207,201909001  ,0018,850081,PCW 102397506-NRE cost,,A,1.0,1.0,SET,1000.0,1000.0,20191127,,Y,
2207,201909002  ,0001,114100058,PCW50 PM-CS 10cat(bipolar)PiVot KPX25K,102398281,A,2.0,2.0,SET,34091.0,68182.0,20191219,,Y,
2207,201909002  ,0002,114100059,PCW25_SMC Pivot KPX25K,102398286,A,2.0,2.0,SET,10949.0,21898.0,20191227,,Y,
2207,201909002  ,0003,114100060,PCW25_TC/SSL1/SSL2 Pivot KPX25K,102398287,A,1.0,1.0,SET,18917.0,18917.0,20191230,,Y,
2207,201909002  ,0004,850070,PCW 102398281-FAI cost,,A,1.0,1.0,SET,600.0,600.0,20191227,,Y,
2207,201909002  ,0005,850071,PCW 102398286-FAI cost,,A,1.0,1.0,SET,600.0,600.0,20191227,,Y,
2207,201909002  ,0006,850072,PCW 102398287-FAI cost,,A,1.0,1.0,SET,600.0,600.0,20200310,,Y,
2207,201909002  ,0007,850073,PCW 102398281-NRE cost,,A,1.0,1.0,SET,1000.0,1000.0,20191227,,Y,
2207,201909002  ,0008,850074,PCW 102398286-NRE cost,,A,1.0,1.0,SET,1000.0,1000.0,20191227,,Y,
2207,201909002  ,0009,850075,PCW 102398287-NRE cost,,A,1.0,1.0,SET,1000.0,1000.0,20200310,,Y,
2207,201909003  ,0001,114000038,滾輪,(1.4108) /102318582(3402),A,26.0,26.0,SET,336.0,8736.0,20191007,102318582,Y,
2207,201909003  ,0002,111000014,NAR,102274314_000_02,A,1.0,1.0,SET,1085.0,1085.0,20191125,102274314,Y,
2207,201909003  ,0003,111000015,NAR,102274351_000_02,A,1.0,1.0,SET,1008.0,1008.0,20191125,102274351,Y,
2207,201909003  ,0004,114100004,"PCW25 PM-C wo TMP, Pivot 55/60KV-DT",102359512_01_20180822,A,1.0,1.0,SET,7035.0,7035.0,20191211,102359512,Y,
2207,201909003  ,0005,114100002,"PCW50 PM-CS 12cat 3anode, Pivot 55/60KV-DT S1",102359506_01_20180822,A,1.0,1.0,SET,24203.0,24203.0,20191211,102359506,Y,
2207,201909003  ,0006,114100003,"PCW25 PM-CS Cryo comp, Pivot 55/60KV-DT",102359509_00_20180626,A,1.0,1.0,SET,6233.0,6233.0,20191211,,Y,
2207,201909003  ,0007,114100004,"PCW25 PM-C wo TMP, Pivot 55/60KV-DT",102359512_01_20180822,A,1.0,1.0,SET,7035.0,7035.0,20191211,102359512,Y,
2207,201909003  ,0008,114100002,"PCW50 PM-CS 12cat 3anode, Pivot 55/60KV-DT S1",102359506_01_20180822,A,1.0,1.0,SET,24203.0,24203.0,20191211,102359506,Y,
2207,201909003  ,0009,114100003,"PCW25 PM-CS Cryo comp, Pivot 55/60KV-DT",102359509_00_20180626,A,1.0,1.0,SET,6233.0,6233.0,20191211,,Y,
